Order Number,Customer Number,Order Status,Total Price,Order Date,Order Priority,Clerk,Shipping Priority,Comment
11170,27,F,4061.0,2022-03-26 09:23:33.454230288,4-LOW,Clerk#000000093,7,Order processed smoothly 11170
11171,791,P,1458.38,2022-03-26 11:08:41.074738320,4-LOW,Clerk#000000075,0,Order processed smoothly 11171
11172,590,F,1230.8,2022-03-26 12:53:48.695246352,3-MEDIUM,Clerk#000000001,9,Order processed smoothly 11172
11173,1077,P,4230.12,2022-03-26 14:38:56.315754384,3-MEDIUM,Clerk#000000016,4,Order processed smoothly 11173
11174,1385,O,4342.45,2022-03-26 16:24:03.936262416,4-LOW,Clerk#000000098,0,Order processed smoothly 11174
11175,25,O,3886.39,2022-03-26 18:09:11.556770456,1-URGENT,Clerk#000000080,5,Order processed smoothly 11175
11176,525,F,1378.38,2022-03-26 19:54:19.177278488,1-URGENT,Clerk#000000092,5,Order processed smoothly 11176
11177,78,O,4804.83,2022-03-26 21:39:26.797786520,3-MEDIUM,Clerk#000000032,5,Order processed smoothly 11177
11178,869,P,1458.31,2022-03-26 23:24:34.418294552,1-URGENT,Clerk#000000095,8,Order processed smoothly 11178
11179,217,O,4502.37,2022-03-27 01:09:42.038802592,4-LOW,Clerk#000000010,7,Order processed smoothly 11179
11180,1192,P,2850.45,2022-03-27 02:54:49.659310624,4-LOW,Clerk#000000044,8,Order processed smoothly 11180
11181,1022,F,4917.01,2022-03-27 04:39:57.279818656,2-HIGH,Clerk#000000081,8,Order processed smoothly 11181
11182,379,P,2515.21,2022-03-27 06:25:04.900326688,1-URGENT,Clerk#000000098,3,Order processed smoothly 11182
11183,238,P,4975.51,2022-03-27 08:10:12.520834728,2-HIGH,Clerk#000000043,7,Order processed smoothly 11183
11184,582,P,2926.09,2022-03-27 09:55:20.141342760,4-LOW,Clerk#000000022,3,Order processed smoothly 11184
11185,197,F,1135.04,2022-03-27 11:40:27.761850792,5-VERY LOW,Clerk#000000015,8,Order processed smoothly 11185
11186,361,F,3687.78,2022-03-27 13:25:35.382358824,4-LOW,Clerk#000000059,4,Order processed smoothly 11186
11187,632,P,4672.94,2022-03-27 15:10:43.002866864,5-VERY LOW,Clerk#000000022,2,Order processed smoothly 11187
11188,275,F,2615.97,2022-03-27 16:55:50.623374896,3-MEDIUM,Clerk#000000060,7,Order processed smoothly 11188
11189,2,F,4928.88,2022-03-27 18:40:58.243882928,2-HIGH,Clerk#000000076,4,Order processed smoothly 11189
11190,251,P,3283.16,2022-03-27 20:26:05.864390960,2-HIGH,Clerk#000000016,9,Order processed smoothly 11190
11191,675,F,4925.83,2022-03-27 22:11:13.484898992,5-VERY LOW,Clerk#000000052,7,Order processed smoothly 11191
11192,709,P,4424.97,2022-03-27 23:56:21.105407032,4-LOW,Clerk#000000065,2,Order processed smoothly 11192
11193,1261,F,3015.2,2022-03-28 01:41:28.725915064,2-HIGH,Clerk#000000069,9,Order processed smoothly 11193
11194,217,P,3258.28,2022-03-28 03:26:36.346423096,5-VERY LOW,Clerk#000000053,5,Order processed smoothly 11194
11195,52,F,4452.1,2022-03-28 05:11:43.966931128,5-VERY LOW,Clerk#000000083,5,Order processed smoothly 11195
11196,730,P,2097.46,2022-03-28 06:56:51.587439168,5-VERY LOW,Clerk#000000020,0,Order processed smoothly 11196
11197,765,O,4365.54,2022-03-28 08:41:59.207947200,1-URGENT,Clerk#000000043,0,Order processed smoothly 11197
11198,714,P,1983.07,2022-03-28 10:27:06.828455232,5-VERY LOW,Clerk#000000088,1,Order processed smoothly 11198
11199,1272,P,4855.02,2022-03-28 12:12:14.448963264,5-VERY LOW,Clerk#000000083,4,Order processed smoothly 11199
11200,1426,P,1217.43,2022-03-28 13:57:22.069471304,1-URGENT,Clerk#000000028,3,Order processed smoothly 11200
11201,800,P,3926.38,2022-03-28 15:42:29.689979336,2-HIGH,Clerk#000000052,5,Order processed smoothly 11201
11202,496,P,1277.55,2022-03-28 17:27:37.310487368,3-MEDIUM,Clerk#000000046,3,Order processed smoothly 11202
11203,791,P,2425.42,2022-03-28 19:12:44.930995400,4-LOW,Clerk#000000091,1,Order processed smoothly 11203
11204,1174,F,4318.14,2022-03-28 20:57:52.551503432,2-HIGH,Clerk#000000024,9,Order processed smoothly 11204
11205,577,F,2657.99,2022-03-28 22:43:00.172011472,1-URGENT,Clerk#000000047,8,Order processed smoothly 11205
11206,878,P,2951.19,2022-03-29 00:28:07.792519504,1-URGENT,Clerk#000000079,8,Order processed smoothly 11206
11207,1024,F,2984.26,2022-03-29 02:13:15.413027536,4-LOW,Clerk#000000062,5,Order processed smoothly 11207
11208,89,F,3549.51,2022-03-29 03:58:23.033535568,4-LOW,Clerk#000000009,1,Order processed smoothly 11208
11209,1172,F,2810.83,2022-03-29 05:43:30.654043608,5-VERY LOW,Clerk#000000077,3,Order processed smoothly 11209
11210,869,P,4426.78,2022-03-29 07:28:38.274551640,3-MEDIUM,Clerk#000000047,9,Order processed smoothly 11210
11211,386,P,3560.84,2022-03-29 09:13:45.895059672,1-URGENT,Clerk#000000076,6,Order processed smoothly 11211
11212,124,F,4194.88,2022-03-29 10:58:53.515567704,4-LOW,Clerk#000000081,0,Order processed smoothly 11212
11213,1324,F,3776.84,2022-03-29 12:44:01.136075744,3-MEDIUM,Clerk#000000009,9,Order processed smoothly 11213
11214,926,F,1969.02,2022-03-29 14:29:08.756583776,2-HIGH,Clerk#000000058,4,Order processed smoothly 11214
11215,279,F,4421.21,2022-03-29 16:14:16.377091808,5-VERY LOW,Clerk#000000051,0,Order processed smoothly 11215
11216,1437,P,3736.26,2022-03-29 17:59:23.997599840,1-URGENT,Clerk#000000005,1,Order processed smoothly 11216
11217,597,O,3544.49,2022-03-29 19:44:31.618107880,3-MEDIUM,Clerk#000000072,1,Order processed smoothly 11217
11218,1364,P,3687.96,2022-03-29 21:29:39.238615912,4-LOW,Clerk#000000056,5,Order processed smoothly 11218
11219,1330,F,3708.12,2022-03-29 23:14:46.859123944,3-MEDIUM,Clerk#000000025,6,Order processed smoothly 11219
11220,1034,P,1141.55,2022-03-30 00:59:54.479631976,4-LOW,Clerk#000000035,3,Order processed smoothly 11220
11221,996,P,4734.12,2022-03-30 02:45:02.100140008,2-HIGH,Clerk#000000096,3,Order processed smoothly 11221
11222,83,O,1220.42,2022-03-30 04:30:09.720648048,1-URGENT,Clerk#000000099,4,Order processed smoothly 11222
11223,106,O,1238.89,2022-03-30 06:15:17.341156080,4-LOW,Clerk#000000008,5,Order processed smoothly 11223
11224,682,O,3120.16,2022-03-30 08:00:24.961664112,2-HIGH,Clerk#000000048,1,Order processed smoothly 11224
11225,1100,F,4345.26,2022-03-30 09:45:32.582172144,1-URGENT,Clerk#000000010,3,Order processed smoothly 11225
11226,950,O,2182.31,2022-03-30 11:30:40.202680184,3-MEDIUM,Clerk#000000059,2,Order processed smoothly 11226
11227,600,P,3353.66,2022-03-30 13:15:47.823188216,3-MEDIUM,Clerk#000000020,9,Order processed smoothly 11227
11228,463,F,3766.6,2022-03-30 15:00:55.443696248,2-HIGH,Clerk#000000087,1,Order processed smoothly 11228
11229,1168,P,2211.91,2022-03-30 16:46:03.064204280,2-HIGH,Clerk#000000091,2,Order processed smoothly 11229
11230,1266,P,3186.64,2022-03-30 18:31:10.684712320,2-HIGH,Clerk#000000010,6,Order processed smoothly 11230
11231,855,O,2668.94,2022-03-30 20:16:18.305220352,4-LOW,Clerk#000000046,4,Order processed smoothly 11231
11232,518,P,3493.91,2022-03-30 22:01:25.925728384,3-MEDIUM,Clerk#000000059,4,Order processed smoothly 11232
11233,678,O,4332.22,2022-03-30 23:46:33.546236416,3-MEDIUM,Clerk#000000069,2,Order processed smoothly 11233
11234,1181,F,4043.46,2022-03-31 01:31:41.166744456,5-VERY LOW,Clerk#000000048,4,Order processed smoothly 11234
11235,539,F,4954.07,2022-03-31 03:16:48.787252488,2-HIGH,Clerk#000000023,6,Order processed smoothly 11235
11236,870,F,2226.1,2022-03-31 05:01:56.407760520,4-LOW,Clerk#000000084,8,Order processed smoothly 11236
11237,904,O,4731.59,2022-03-31 06:47:04.028268552,3-MEDIUM,Clerk#000000045,3,Order processed smoothly 11237
11238,252,O,4160.29,2022-03-31 08:32:11.648776584,5-VERY LOW,Clerk#000000010,6,Order processed smoothly 11238
11239,375,P,2137.4,2022-03-31 10:17:19.269284624,2-HIGH,Clerk#000000087,8,Order processed smoothly 11239
11240,387,F,2231.88,2022-03-31 12:02:26.889792656,5-VERY LOW,Clerk#000000097,3,Order processed smoothly 11240
11241,502,P,3008.76,2022-03-31 13:47:34.510300688,2-HIGH,Clerk#000000095,5,Order processed smoothly 11241
11242,558,F,2892.66,2022-03-31 15:32:42.130808720,3-MEDIUM,Clerk#000000033,4,Order processed smoothly 11242
11243,1134,P,2315.65,2022-03-31 17:17:49.751316760,1-URGENT,Clerk#000000053,9,Order processed smoothly 11243
11244,1417,F,1558.46,2022-03-31 19:02:57.371824792,1-URGENT,Clerk#000000032,9,Order processed smoothly 11244
11245,810,P,1361.45,2022-03-31 20:48:04.992332824,4-LOW,Clerk#000000079,1,Order processed smoothly 11245
11246,1157,F,4165.41,2022-03-31 22:33:12.612840856,2-HIGH,Clerk#000000088,6,Order processed smoothly 11246
11247,1187,O,1924.0,2022-04-01 00:18:20.233348896,2-HIGH,Clerk#000000064,8,Order processed smoothly 11247
11248,1224,F,2611.63,2022-04-01 02:03:27.853856928,1-URGENT,Clerk#000000095,0,Order processed smoothly 11248
11249,1170,P,4568.01,2022-04-01 03:48:35.474364960,1-URGENT,Clerk#000000085,5,Order processed smoothly 11249
11250,135,O,1313.03,2022-04-01 05:33:43.094872992,3-MEDIUM,Clerk#000000015,4,Order processed smoothly 11250
11251,1147,O,4692.17,2022-04-01 07:18:50.715381024,4-LOW,Clerk#000000053,5,Order processed smoothly 11251
11252,1173,O,4857.14,2022-04-01 09:03:58.335889064,2-HIGH,Clerk#000000097,5,Order processed smoothly 11252
11253,712,O,4604.82,2022-04-01 10:49:05.956397096,4-LOW,Clerk#000000002,0,Order processed smoothly 11253
11254,1297,O,1915.7,2022-04-01 12:34:13.576905128,1-URGENT,Clerk#000000042,3,Order processed smoothly 11254
11255,1022,O,2061.16,2022-04-01 14:19:21.197413160,5-VERY LOW,Clerk#000000088,7,Order processed smoothly 11255
11256,1365,F,4964.42,2022-04-01 16:04:28.817921200,1-URGENT,Clerk#000000040,9,Order processed smoothly 11256
11257,331,P,1785.38,2022-04-01 17:49:36.438429232,2-HIGH,Clerk#000000060,2,Order processed smoothly 11257
11258,219,F,3980.39,2022-04-01 19:34:44.058937264,1-URGENT,Clerk#000000037,1,Order processed smoothly 11258
11259,1498,F,4458.46,2022-04-01 21:19:51.679445296,2-HIGH,Clerk#000000067,8,Order processed smoothly 11259
11260,1358,O,2967.08,2022-04-01 23:04:59.299953336,2-HIGH,Clerk#000000024,1,Order processed smoothly 11260
11261,858,O,4143.29,2022-04-02 00:50:06.920461368,4-LOW,Clerk#000000084,0,Order processed smoothly 11261
11262,535,P,1161.16,2022-04-02 02:35:14.540969400,3-MEDIUM,Clerk#000000080,0,Order processed smoothly 11262
11263,762,F,1187.45,2022-04-02 04:20:22.161477432,4-LOW,Clerk#000000007,6,Order processed smoothly 11263
11264,483,P,3902.29,2022-04-02 06:05:29.781985472,2-HIGH,Clerk#000000080,5,Order processed smoothly 11264
11265,539,P,1157.08,2022-04-02 07:50:37.402493504,5-VERY LOW,Clerk#000000099,9,Order processed smoothly 11265
11266,37,O,3035.26,2022-04-02 09:35:45.023001536,1-URGENT,Clerk#000000045,6,Order processed smoothly 11266
11267,936,P,2608.83,2022-04-02 11:20:52.643509568,3-MEDIUM,Clerk#000000066,2,Order processed smoothly 11267
11268,1037,F,3287.01,2022-04-02 13:06:00.264017600,2-HIGH,Clerk#000000012,7,Order processed smoothly 11268
11269,551,O,2713.95,2022-04-02 14:51:07.884525640,5-VERY LOW,Clerk#000000093,6,Order processed smoothly 11269
11270,868,P,3854.07,2022-04-02 16:36:15.505033672,3-MEDIUM,Clerk#000000091,1,Order processed smoothly 11270
11271,453,O,4025.72,2022-04-02 18:21:23.125541704,3-MEDIUM,Clerk#000000084,6,Order processed smoothly 11271
11272,432,P,1569.79,2022-04-02 20:06:30.746049736,5-VERY LOW,Clerk#000000099,2,Order processed smoothly 11272
11273,351,P,4149.81,2022-04-02 21:51:38.366557776,1-URGENT,Clerk#000000042,9,Order processed smoothly 11273
11274,1140,P,3140.64,2022-04-02 23:36:45.987065808,2-HIGH,Clerk#000000035,2,Order processed smoothly 11274
11275,1428,P,3191.78,2022-04-03 01:21:53.607573840,3-MEDIUM,Clerk#000000084,5,Order processed smoothly 11275
11276,824,O,2777.76,2022-04-03 03:07:01.228081872,5-VERY LOW,Clerk#000000079,2,Order processed smoothly 11276
11277,207,P,4266.3,2022-04-03 04:52:08.848589912,2-HIGH,Clerk#000000084,1,Order processed smoothly 11277
11278,503,F,3452.67,2022-04-03 06:37:16.469097944,4-LOW,Clerk#000000028,8,Order processed smoothly 11278
11279,326,O,4972.2,2022-04-03 08:22:24.089605976,5-VERY LOW,Clerk#000000044,1,Order processed smoothly 11279
11280,252,O,2691.5,2022-04-03 10:07:31.710114008,5-VERY LOW,Clerk#000000005,1,Order processed smoothly 11280
11281,851,O,2011.14,2022-04-03 11:52:39.330622040,4-LOW,Clerk#000000058,5,Order processed smoothly 11281
11282,1215,F,4383.55,2022-04-03 13:37:46.951130080,5-VERY LOW,Clerk#000000034,1,Order processed smoothly 11282
11283,1211,O,2823.99,2022-04-03 15:22:54.571638112,3-MEDIUM,Clerk#000000086,9,Order processed smoothly 11283
11284,1055,P,4715.48,2022-04-03 17:08:02.192146144,4-LOW,Clerk#000000066,2,Order processed smoothly 11284
11285,637,O,2693.49,2022-04-03 18:53:09.812654176,2-HIGH,Clerk#000000069,1,Order processed smoothly 11285
11286,238,F,2093.52,2022-04-03 20:38:17.433162216,3-MEDIUM,Clerk#000000046,0,Order processed smoothly 11286
11287,121,F,2214.46,2022-04-03 22:23:25.053670248,5-VERY LOW,Clerk#000000078,4,Order processed smoothly 11287
11288,930,O,1563.97,2022-04-04 00:08:32.674178280,5-VERY LOW,Clerk#000000025,7,Order processed smoothly 11288
11289,63,F,2048.12,2022-04-04 01:53:40.294686312,5-VERY LOW,Clerk#000000007,1,Order processed smoothly 11289
11290,577,P,1704.72,2022-04-04 03:38:47.915194352,5-VERY LOW,Clerk#000000002,3,Order processed smoothly 11290
11291,323,O,4245.34,2022-04-04 05:23:55.535702384,3-MEDIUM,Clerk#000000028,6,Order processed smoothly 11291
11292,1446,P,4592.69,2022-04-04 07:09:03.156210416,3-MEDIUM,Clerk#000000053,5,Order processed smoothly 11292
11293,1252,P,3123.48,2022-04-04 08:54:10.776718448,3-MEDIUM,Clerk#000000069,9,Order processed smoothly 11293
11294,455,P,2970.77,2022-04-04 10:39:18.397226488,4-LOW,Clerk#000000075,3,Order processed smoothly 11294
11295,225,O,1939.3,2022-04-04 12:24:26.017734520,5-VERY LOW,Clerk#000000082,9,Order processed smoothly 11295
11296,901,O,2240.6,2022-04-04 14:09:33.638242552,4-LOW,Clerk#000000079,7,Order processed smoothly 11296
11297,883,F,1083.56,2022-04-04 15:54:41.258750584,3-MEDIUM,Clerk#000000059,1,Order processed smoothly 11297
11298,1163,O,4929.77,2022-04-04 17:39:48.879258616,1-URGENT,Clerk#000000057,0,Order processed smoothly 11298
11299,1201,P,3688.21,2022-04-04 19:24:56.499766656,1-URGENT,Clerk#000000057,0,Order processed smoothly 11299
11300,1349,F,3175.66,2022-04-04 21:10:04.120274688,4-LOW,Clerk#000000085,9,Order processed smoothly 11300
11301,486,P,1985.47,2022-04-04 22:55:11.740782720,3-MEDIUM,Clerk#000000034,5,Order processed smoothly 11301
11302,1248,O,4750.32,2022-04-05 00:40:19.361290752,4-LOW,Clerk#000000041,1,Order processed smoothly 11302
11303,882,F,4740.88,2022-04-05 02:25:26.981798792,5-VERY LOW,Clerk#000000096,2,Order processed smoothly 11303
11304,984,O,1150.16,2022-04-05 04:10:34.602306824,2-HIGH,Clerk#000000049,7,Order processed smoothly 11304
11305,1012,F,3497.27,2022-04-05 05:55:42.222814856,2-HIGH,Clerk#000000089,7,Order processed smoothly 11305
11306,439,O,2209.0,2022-04-05 07:40:49.843322888,4-LOW,Clerk#000000027,7,Order processed smoothly 11306
11307,50,O,3238.75,2022-04-05 09:25:57.463830928,3-MEDIUM,Clerk#000000072,2,Order processed smoothly 11307
11308,1475,F,4764.6,2022-04-05 11:11:05.084338960,1-URGENT,Clerk#000000074,0,Order processed smoothly 11308
11309,333,O,3920.28,2022-04-05 12:56:12.704846992,5-VERY LOW,Clerk#000000002,7,Order processed smoothly 11309
11310,1049,F,4311.48,2022-04-05 14:41:20.325355024,1-URGENT,Clerk#000000005,6,Order processed smoothly 11310
11311,1479,F,4847.66,2022-04-05 16:26:27.945863056,2-HIGH,Clerk#000000019,4,Order processed smoothly 11311
11312,482,O,3209.49,2022-04-05 18:11:35.566371096,1-URGENT,Clerk#000000023,6,Order processed smoothly 11312
11313,384,P,4635.95,2022-04-05 19:56:43.186879128,5-VERY LOW,Clerk#000000010,8,Order processed smoothly 11313
11314,106,F,2800.03,2022-04-05 21:41:50.807387160,1-URGENT,Clerk#000000047,6,Order processed smoothly 11314
11315,114,O,2302.35,2022-04-05 23:26:58.427895192,4-LOW,Clerk#000000011,9,Order processed smoothly 11315
11316,248,P,3595.67,2022-04-06 01:12:06.048403232,4-LOW,Clerk#000000063,7,Order processed smoothly 11316
11317,999,O,3502.55,2022-04-06 02:57:13.668911264,5-VERY LOW,Clerk#000000081,7,Order processed smoothly 11317
11318,1455,P,1696.24,2022-04-06 04:42:21.289419296,5-VERY LOW,Clerk#000000008,0,Order processed smoothly 11318
11319,1020,P,2294.3,2022-04-06 06:27:28.909927328,3-MEDIUM,Clerk#000000029,9,Order processed smoothly 11319
11320,1001,F,2149.73,2022-04-06 08:12:36.530435368,4-LOW,Clerk#000000098,8,Order processed smoothly 11320
11321,1256,O,4292.55,2022-04-06 09:57:44.150943400,3-MEDIUM,Clerk#000000079,8,Order processed smoothly 11321
11322,581,O,3799.49,2022-04-06 11:42:51.771451432,1-URGENT,Clerk#000000084,5,Order processed smoothly 11322
11323,90,O,4803.05,2022-04-06 13:27:59.391959464,4-LOW,Clerk#000000018,1,Order processed smoothly 11323
11324,351,O,3583.74,2022-04-06 15:13:07.012467504,3-MEDIUM,Clerk#000000097,0,Order processed smoothly 11324
11325,33,P,1663.37,2022-04-06 16:58:14.632975536,5-VERY LOW,Clerk#000000006,5,Order processed smoothly 11325
11326,442,P,1838.43,2022-04-06 18:43:22.253483568,3-MEDIUM,Clerk#000000069,0,Order processed smoothly 11326
11327,2,O,3155.06,2022-04-06 20:28:29.873991600,2-HIGH,Clerk#000000032,7,Order processed smoothly 11327
11328,755,O,1776.23,2022-04-06 22:13:37.494499632,3-MEDIUM,Clerk#000000052,2,Order processed smoothly 11328
11329,476,P,3288.91,2022-04-06 23:58:45.115007672,5-VERY LOW,Clerk#000000058,6,Order processed smoothly 11329
11330,317,O,2136.19,2022-04-07 01:43:52.735515704,5-VERY LOW,Clerk#000000037,0,Order processed smoothly 11330
11331,1054,O,2875.77,2022-04-07 03:29:00.356023736,3-MEDIUM,Clerk#000000006,5,Order processed smoothly 11331
11332,1249,O,4200.71,2022-04-07 05:14:07.976531768,5-VERY LOW,Clerk#000000080,0,Order processed smoothly 11332
11333,1162,P,4205.03,2022-04-07 06:59:15.597039808,4-LOW,Clerk#000000013,6,Order processed smoothly 11333
11334,842,F,3104.16,2022-04-07 08:44:23.217547840,4-LOW,Clerk#000000003,5,Order processed smoothly 11334
11335,1137,O,2712.51,2022-04-07 10:29:30.838055872,2-HIGH,Clerk#000000020,6,Order processed smoothly 11335
11336,1486,O,1993.85,2022-04-07 12:14:38.458563904,4-LOW,Clerk#000000054,6,Order processed smoothly 11336
11337,518,O,4198.93,2022-04-07 13:59:46.079071944,3-MEDIUM,Clerk#000000036,3,Order processed smoothly 11337
11338,396,F,4424.4,2022-04-07 15:44:53.699579976,4-LOW,Clerk#000000022,7,Order processed smoothly 11338
11339,779,O,2383.13,2022-04-07 17:30:01.320088008,5-VERY LOW,Clerk#000000039,4,Order processed smoothly 11339
11340,1414,O,3261.51,2022-04-07 19:15:08.940596040,3-MEDIUM,Clerk#000000012,9,Order processed smoothly 11340
11341,530,P,3370.79,2022-04-07 21:00:16.561104080,4-LOW,Clerk#000000013,6,Order processed smoothly 11341
11342,997,F,2069.04,2022-04-07 22:45:24.181612112,3-MEDIUM,Clerk#000000058,4,Order processed smoothly 11342
11343,310,P,2689.15,2022-04-08 00:30:31.802120144,4-LOW,Clerk#000000070,3,Order processed smoothly 11343
11344,676,O,1414.35,2022-04-08 02:15:39.422628176,1-URGENT,Clerk#000000022,9,Order processed smoothly 11344
11345,843,O,1643.79,2022-04-08 04:00:47.043136208,5-VERY LOW,Clerk#000000085,3,Order processed smoothly 11345
11346,121,O,4649.96,2022-04-08 05:45:54.663644248,4-LOW,Clerk#000000030,2,Order processed smoothly 11346
11347,513,O,4177.7,2022-04-08 07:31:02.284152280,2-HIGH,Clerk#000000062,8,Order processed smoothly 11347
11348,857,P,2322.89,2022-04-08 09:16:09.904660312,3-MEDIUM,Clerk#000000010,2,Order processed smoothly 11348
11349,1487,P,1905.85,2022-04-08 11:01:17.525168344,1-URGENT,Clerk#000000004,7,Order processed smoothly 11349
11350,1140,O,2416.95,2022-04-08 12:46:25.145676384,1-URGENT,Clerk#000000083,0,Order processed smoothly 11350
11351,423,P,2663.36,2022-04-08 14:31:32.766184416,5-VERY LOW,Clerk#000000044,2,Order processed smoothly 11351
11352,1063,O,1508.04,2022-04-08 16:16:40.386692448,2-HIGH,Clerk#000000027,7,Order processed smoothly 11352
11353,1281,O,1838.52,2022-04-08 18:01:48.007200480,1-URGENT,Clerk#000000085,9,Order processed smoothly 11353
11354,1094,F,1368.46,2022-04-08 19:46:55.627708520,4-LOW,Clerk#000000006,6,Order processed smoothly 11354
11355,503,F,2349.58,2022-04-08 21:32:03.248216552,4-LOW,Clerk#000000002,6,Order processed smoothly 11355
11356,532,P,2376.76,2022-04-08 23:17:10.868724584,3-MEDIUM,Clerk#000000036,2,Order processed smoothly 11356
